	AR0382_A	AR0382_B	AR0382_tnSWI1_A	AR0382_tnSWI1_B
B9J08_02491	743.157042854706	759.033855714677	889.171969817958	861.145536139431
B9J08_02490	794.443929438724	798.101774758814	774.547798489736	740.87381321493
B9J08_02489	604.380761509713	692.060280210441	603.167969513559	600.556803136345
B9J08_02488	1861.41229543175	2098.5053657994	1938.59520828897	1887.46423842851
B9J08_02487	1600.9553616031	1694.43146025718	1590.27127017505	1511.4146514179
B9J08_02486	6368.62456346258	6594.66473465046	7108.92433441442	7382.27835310591
B9J08_02485	880.92769897256	863.959124004647	845.770584557758	814.640469941958
B9J08_02484	1948.90169019272	1951.16349969008	2040.97796326175	2104.75515117878
B9J08_02483	545.048873108593	616.156894638973	592.03940919043	566.880720717484
B9J08_02482	2317.96614855223	2318.40193870498	2232.38920081956	2208.99064438001
B9J08_02481	1765.87789885367	1714.52353290845	1832.87388521925	1975.66350190648
B9J08_02480	3675.56020518802	3658.9896750481	4188.79010562553	3966.56142205006
B9J08_02479	1127.30587962128	1033.62551528204	1014.92470146931	958.966537451359
B9J08_02478	2800.66625757829	2864.2365790645	2860.040003044	3034.05466364209
B9J08_02477	1870.46292247598	1982.41783492539	1467.85710662063	1384.7284366041
B9J08_02476	1725.65288976817	1744.66164188535	2144.47357426684	1988.49248568509
B9J08_02475	64836.6808944713	67739.3067175013	27546.5253678397	29034.3957254609
B9J08_02474	822.601435798578	947.676093384942	991.55472479074	925.290455032499
B9J08_02473	842.71394034133	811.496489859662	809.046335491434	805.018732107997
B9J08_02472	1644.19724637002	1556.01940421509	1726.03970611721	1783.22874522728
B9J08_02471	4217.5922026152	4407.97749443714	4297.84999679218	4883.03195073476
B9J08_02470	1388.76843867706	1519.18393768776	490.769510249962	466.654284947066
B9J08_02469	6853.33592294292	6734.19301695095	6822.92033411002	6708.7567047287
B9J08_02468	3835.45461630291	4096.55036834245	4139.82444020376	4292.09688543238
B9J08_02467	380.126335858023	397.376547991801	395.063891471058	433.780014014369
B9J08_02466	1516.48284252354	1560.4843092487	1544.64417285022	1423.21538793994
B9J08_02465	23956.0041608725	24561.4425899202	28164.1604657733	27858.9400867454
B9J08_02464	5349.92620837217	5417.0460320343	4932.1779352105	4796.43631022912
B9J08_02463	790.421428530174	748.987819389041	786.789214845177	749.693739562727
B9J08_02462	2354.16865672918	2782.75206220101	2582.9388509981	2464.76850846612
B9J08_02461	435.435723350592	437.560693294343	510.800918831593	493.114063990457
B9J08_02460	21.1181297698901	13.3947151008472	13.3542723877541	16.0362297232669
B9J08_02459	5264.44806406547	5116.78116852364	3158.28541970384	2922.60286706539
B9J08_02458	1138.36775711979	1180.96738139136	1201.88451489787	1118.52702319786
B9J08_02457	647.622646276631	598.29727450451	655.472203032262	587.727819357731
B9J08_02456	26053.7383846816	26493.6302432174	26115.3925102854	24418.3669996185
B9J08_02455	1596.93286069455	1828.37861126565	1546.86988491485	1449.67516698333
B9J08_02454	3849.53336948283	4130.03715609456	4043.00596539254	4014.67011121986
B9J08_02453	3870.65149925272	3932.46510835707	4360.1699346017	4146.16719495065
B9J08_02452	2555.29370215671	2741.45169064007	2575.14885877191	2799.9257096824
B9J08_02451	677.79140309076	702.106316536076	396.176747503371	403.311177540162
B9J08_02450	7053.45534314331	7419.55593961096	6939.77021750286	6817.80306684691
B9J08_02449	472.643856754684	477.744838596885	543.073743768666	558.060794369687
B9J08_02448	6175.54451985216	6359.14099412722	6059.50109594341	5847.61116858927
B9J08_02447	892.995201698212	1035.85796779885	825.739175976127	940.524873269602
B9J08_02446	1685.42788068266	1745.77786814376	1632.55979940293	1627.67731691159
B9J08_02445	1346.53217913728	1330.54170001749	1365.47435164785	1394.35017443806
B9J08_02444	75023.6644453754	76912.4541090648	64097.1688931226	59757.4064407817
B9J08_02443	2564.34432920095	2657.73472125977	1904.09667128727	1872.22982019141
B9J08_02442	13165.6454736858	14716.3269907975	13175.1025665517	12278.9410991055
B9J08_02441	473.649481981822	619.505573414185	381.709619083304	359.211545801178
B9J08_02440	667.735150819384	741.174235580214	520.816623122409	595.745934219365
B9J08_02439	1674.36600318415	1748.01032066056	1661.49405624307	1677.38962905372
B9J08_02438	17149.9326236051	17627.445072715	17024.4715823218	17368.8404132704
B9J08_02437	160.90003634202	155.155449918147	268.198303787394	250.966995169127
B9J08_02436	1582.85410751462	1708.94240161643	1807.27819647605	1825.72475399393
B9J08_02435	0	0	0	0
B9J08_02434	5122.65490703907	5264.12303463296	4514.85692309319	4775.58921158888
B9J08_02433	8234.05935980288	7760.00494842416	8156.1218608208	8015.70942717495
B9J08_02432	2766.47499985561	2873.16638913173	3247.31390228886	3554.4303181621
B9J08_02431	2257.62863492397	2248.07968442553	1876.27527047945	1882.65336951153
B9J08_02430	237.32755360448	266.778075758541	188.07266946087	194.038379651529
B9J08_02429	733.100790583329	778.009702107544	620.973666030564	598.953180164018
B9J08_02428	0	0	0	0
B9J08_02427	17501.9014531032	17378.5266170909	18386.6073658727	18875.4441957713
B9J08_02426	2143.99298425742	2401.00268182687	1961.96518496754	2096.73703631714
B9J08_02425	2207.34737356709	2565.08794181225	1875.16241444713	1936.37473908448
B9J08_02424	1398.82469094844	1234.54624179475	964.846180015231	1109.70709685007
B9J08_02423	7699.06673896566	7717.58835060481	7077.76436550966	7086.40991471163
B9J08_02422	662.707024683696	597.181048246106	637.666506515257	671.918025404882
B9J08_02421	800.47768080155	1116.22625840394	634.327938418318	587.727819357731
B9J08_02420	4246.75533420219	4450.39409225649	3580.0578559504	3781.34296874633
B9J08_02419	27180.0386390758	26556.138913688	23378.8795268281	23044.8639238207
B9J08_02418	4586.65666097471	5001.80986390804	9235.59221216425	9240.07556654638
B9J08_02417	5180.98117021305	5117.89739478205	4524.872627384	4321.76391042042
B9J08_02416	696.898282406375	690.944053952037	730.033557197222	742.477436187257
B9J08_02415	2864.02064688796	3076.31956816125	2766.56009632972	2616.31087935099
B9J08_02414	200.119420200388	213.199215355152	158.025556588423	173.191281011282
B9J08_02413	0	0	0	0
B9J08_02412	2655.85622487047	2720.24339173039	2702.01444645557	2661.21232257614
B9J08_02411	0	0	0	0
B9J08_02410	298.670692459875	276.824112084176	248.166895205763	222.101781667246
B9J08_02409	1195.68839506664	1202.17568030104	1313.17011812915	1362.27771499152
B9J08_02408	1428.99344776257	1318.26321117505	1346.55579909854	1380.71937917328
B9J08_02407	6677.35150819384	6582.38624580801	5242.66476822578	5355.29891608497
B9J08_02406	1120.26650303132	1163.1077612569	965.959036047544	1053.58029281863
B9J08_02405	77.4331424895972	50.2301816281771	4.45142412925136	8.81992634779678
B9J08_02404	132.742529982167	138.412056042088	469.625245636018	498.7267443936
B9J08_02403	902.04582874245	919.770436924843	1022.7146936955	999.85892324569
B9J08_02402	7957.51242234003	7776.74834230022	8018.12771281401	8200.12606899252
B9J08_02401	1321.39154845884	1304.8684960742	1421.1171532635	1455.28784738647
B9J08_02400	3823.38711357725	3578.62138444302	3935.0589302582	4350.6291239223
B9J08_02399	939.253962146543	899.678364273573	1065.00322292339	1272.47482854123
B9J08_02398	879.922073745423	767.963665781908	1067.22893498801	1233.98787720539
B9J08_02397	43.2418847669179	45.7652765945614	60.0942257448933	67.3521648377209
B9J08_02396	19.1068793156149	13.3947151008472	14.4671284200669	33.6760824188604
B9J08_02395	1260.04840960345	1278.07906587251	1285.34871732133	1294.9255501538
B9J08_02394	1849.34479270609	1793.77559725513	1910.77380748114	2006.93414986685
B9J08_02393	1526.53909479492	1487.92960245245	1482.3242350407	1743.13817091911
B9J08_02392	137900.381772155	135884.919793062	147273.141604217	143777.628452866
B9J08_02391	7151.00099017566	7096.96655093223	6831.82318236852	6964.53456881481
B9J08_02390	989.535223503424	832.704788769336	1023.82754972781	1161.82484345069
B9J08_02389	6904.62280952694	6870.37262047623	6217.52665253183	6580.46686694256
B9J08_02388	511.863240613052	397.376547991801	523.042335187034	534.80826127095
B9J08_02387	659.690149002283	678.665565109593	609.845105707436	738.46837875644
B9J08_02386	2113.82422744329	2053.85631546324	2141.1350061699	2043.0156667442
B9J08_02385	556.110750607107	564.810486752392	538.622319639414	534.80826127095
B9J08_02384	0	0	0	0.801811486163344
B9J08_02383	4570.56665734051	4450.39409225649	4739.65384162038	5000.89823920078
B9J08_02382	2162.0942383459	2066.13480430569	2315.85340324302	2168.09825858568
B9J08_02381	1544.64034888339	1444.39677837469	1918.56379970733	2112.77326604041
B9J08_02380	1705.54038522541	1989.11519247581	1122.87173660365	1099.28354752994
B9J08_02379	1226.8627771079	1108.41267459511	1266.43016477201	1294.12373866764
B9J08_02378	6001.57135555735	5760.84371962272	4473.68124989761	4515.80229007195
B9J08_02377	3864.6177478899	3922.41907203143	4065.2630860388	4171.82516250788
B9J08_02376	219.226299516002	205.385631546324	267.085447755081	283.841266101824
B9J08_02375	2267.68488719535	2206.77931286458	2292.48342656445	2507.26451723278
B9J08_02374	0	0	0	0
B9J08_02373	822.601435798578	888.516101689533	756.742101972731	764.126346313667
B9J08_02372	2008.23357859384	2091.80800824898	1348.78151116316	1476.13494602672
B9J08_02371	2420.53992172027	2397.65400305166	2519.50605715627	2475.19205778624
B9J08_02370	667.735150819384	656.341039941515	679.955035743145	679.134328780352
B9J08_02369	510.857615385914	545.834640359525	545.299455833291	619.800278804265
B9J08_02368	1212.78402392798	1206.64058533466	1313.17011812915	1282.09656637519
B9J08_02367	1575.81473092466	1640.85259985379	1275.33301303051	1457.69328184496
B9J08_02366	345.935078135343	363.889760239683	361.678210501673	408.923857943305
B9J08_02365	689.858905816411	645.178777357475	616.522241901313	623.007524748918
B9J08_02364	717.010786949127	773.544797073928	790.127782942116	772.946272661464
B9J08_02363	1525.53346956778	1545.97336788945	1389.95718435874	1533.06356154431
B9J08_02362	3106.37632662813	3081.90069945327	3154.9468516069	3285.82347029738
B9J08_02361	2707.14311145449	2728.05697553922	2791.0429290406	2791.90759482076
B9J08_02360	504.823864023088	414.11994186786	436.239564666633	485.095949128823
B9J08_02359	1704.53475999828	1734.61560555972	1848.45386967163	2007.73596135301
B9J08_02358	1150.43525984544	1147.48059363925	1208.56165109174	1167.43752385383
B9J08_02357	2447.69180285298	2282.68269843605	2755.43153600659	2791.90759482076
B9J08_02356	545.048873108593	568.159165527604	636.553650482944	652.674549736962
B9J08_02355	1181.60964188671	1209.98926410987	1594.7226943043	1610.03746421599
B9J08_02354	1389.7740639042	1290.35755471495	1379.94148006792	1355.06141161605
B9J08_02353	6456.11395822356	6053.29499932455	6686.03904213554	6768.09075470479
B9J08_02352	412.306343126427	390.679190441378	324.953961435349	389.680382275385
B9J08_02351	1446.08907662391	1367.37716654482	1364.36149561554	1438.44980617704
B9J08_02350	4845.10234434908	4685.91783277972	4853.16515691629	4838.13050750962
B9J08_02349	1521.51096865923	1439.93187334108	1592.49698223967	1460.90052778961
B9J08_02348	992.552099184837	852.796861420607	1013.811845437	1026.31870228908
B9J08_02347	19.1068793156149	17.859620134463	12.2414163554412	8.81992634779678
B9J08_02346	846.736441249881	764.614987006696	596.490833319682	616.593032859612
B9J08_02345	4.0225009085505	1.11622625840394	2.22571206462568	0
B9J08_02344	6.03375136282576	2.23245251680787	5.5642801615642	5.61268040314341
B9J08_02343	1029.76023258893	1097.25041201107	912.541946496528	833.082134123714
B9J08_02342	40801.2323406549	39655.0540560582	23642.6264064863	23105.8015967691
B9J08_02341	6237.89328393469	6653.82472634586	6121.82103375293	6173.94844345775
B9J08_02340	20545.9290156488	21184.8581582483	21260.0016413045	22049.0140580058
B9J08_02339	3196.88259707051	3133.24710733985	3265.11959880587	3226.4894203213
B9J08_02338	1253.00903301348	1203.29190655944	1223.02877951181	1206.72628667583
B9J08_02337	4190.44032148249	4370.02580165141	3872.73899244868	3571.26835937153
B9J08_02336	1522.51659388637	1485.69714993564	1535.74132459172	1557.91971761538
B9J08_02335	1193.67714461236	1115.11003214553	905.864810302651	1019.10239891361
B9J08_02334	4602.74666460891	4450.39409225649	4541.5654678687	4656.9211116367
B9J08_02333	4698.28106118699	4719.40462053184	5026.77069795709	5359.30797351579
B9J08_02332	862.826444884083	924.235341958459	928.121930948908	918.074151657029
B9J08_02331	793.438304211587	774.661023332332	824.626319943814	768.135403744484
B9J08_02330	0	1.11622625840394	4.45142412925136	0
B9J08_02329	525.941993792978	484.442196147308	524.155191219347	574.898835579118
B9J08_02328	1108.19900030566	1068.22852929257	1579.14270985192	1541.88348789211
B9J08_02327	433.424472896317	437.560693294343	347.211082081606	373.644152552118
B9J08_02326	1592.910359786	1477.88356612681	1063.89036689107	1132.95962994881
B9J08_02325	6139.34201167521	6294.3998711398	5064.60780305573	4920.71709058444
B9J08_02324	783.382051940211	808.14781108445	691.083596066273	687.152443641986
B9J08_02323	460.576354029033	444.258050844767	504.123782637716	541.222753160257
B9J08_02322	1013.67022895473	928.700246992075	1148.46742534685	1157.01397453371
B9J08_02321	930.203335102304	778.009702107544	707.776436550966	807.424166566487
B9J08_02320	818.578934890028	859.494218971031	988.216156693801	890.812561127475
B9J08_02319	140.787531799268	140.644508558896	135.768435942166	138.713387106259
B9J08_02318	512.868865840189	583.786333145259	593.152265222743	548.439056535727
B9J08_02317	523.930743338703	485.558422405712	516.365198993157	484.29413764266
B9J08_02316	2033.37420927228	2365.28344155794	1836.21245331618	1706.2548425556
B9J08_02315	486.722609934611	471.047481046461	490.769510249962	506.744859255233
B9J08_02314	1217.81215006367	1259.10321947964	1244.17304412575	1240.40236909469
B9J08_02313	1636.15224455292	1596.20354951763	1667.05833640463	1707.85846552792
B9J08_02312	4344.30098123454	4092.08546330883	3840.46616751161	3716.3962383671
B9J08_02311	3474.4351597605	3302.91349861725	3445.40227604055	3517.54698979859
B9J08_02310	462.587604483308	449.839182136786	459.609541345203	443.401751848329
B9J08_02309	9526.28777667473	9437.69301480528	9625.09182347375	9555.18748060857
B9J08_02308	221.237549970278	223.245251680787	366.129634630924	366.427849176648
B9J08_02307	61.3431388553952	72.5547067962559	120.188451489787	108.244550632051
B9J08_02306	1321.39154845884	1303.7522698158	1330.97581464616	1398.35923186887
B9J08_02305	415.32321880784	380.633154115742	347.211082081606	371.238718093628
B9J08_02304	66621.6656726406	62706.2425183579	56771.2376324072	54677.9306759369
B9J08_02303	2702.1149853188	2529.36870154332	2463.86325554063	2569.80581315352
B9J08_02302	959.366466689295	1096.13418575267	984.877588596863	961.371971909849
B9J08_02301	554.099500152832	561.46180797718	549.750879962543	554.051736938871
B9J08_02300	183.023791339048	243.337324332058	264.859735690456	261.39054448925
B9J08_02299	2660.88435100616	2837.44714886281	2911.23138053039	2812.75469346101
B9J08_02298	1762.86102317226	1561.60053550711	1658.15548814613	1654.13709595498
B9J08_02297	17450.6145665192	17618.5152626477	18778.3326892468	16957.5111208686
B9J08_02296	2001.19420200388	2126.4110222595	2029.84940293862	2334.87504770766
B9J08_02295	3445.27202817351	3345.3300964366	3068.1440810865	3200.02964127791
B9J08_02294	904.057079196726	964.419487261001	1692.65402514783	1910.71677152725
B9J08_02293	511.863240613052	508.999173832195	592.03940919043	594.944122733201
B9J08_02292	3441.24952726496	3481.50969996188	3797.06478225141	3830.25346940229
B9J08_02291	384.148836766573	325.938067453949	324.953961435349	337.562635674768
B9J08_02290	4499.16726621374	4476.06729619978	4606.11111774284	4369.87259959023
B9J08_02289	4032.55716082188	4238.31110315975	4254.44861153198	4306.52949218332
B9J08_02288	1420.94844594547	1526.99752149658	1411.10144897268	1427.22444537075
B9J08_02287	157.883160660607	150.690544884531	156.91270055611	148.335124940219
B9J08_02286	1583.85973274176	1589.50619196721	1769.44109137741	1653.33528446882
B9J08_02285	310.738195185526	339.332782554797	322.728249370723	295.066626908111
B9J08_02284	985.512722594873	1090.55305446065	916.993370625779	926.894078004826
B9J08_02283	666.729525592246	578.205201853239	568.669432511861	628.620205152062
B9J08_02282	1389.7740639042	1352.86622518557	1585.8198460458	1618.05557907763
B9J08_02281	7702.08361464708	7868.27889548935	8090.46335491434	8293.93801287363
B9J08_02280	55.3093874925694	43.5328240777535	37.8371050986365	40.8923857943305
B9J08_02279	52.2925118111566	41.3003715609456	72.3356421003345	75.3702796993543
B9J08_02278	9269.85334375464	9163.10135523791	14191.1401240533	13603.5336742473
B9J08_02277	156.87753543347	161.852807468571	254.84403139964	266.20141340623
B9J08_02276	2.01125045427525	0	3.33856809693852	0.801811486163344
B9J08_02275	920.147082830928	874.005160330282	913.654802528841	913.263282740049
B9J08_02274	485.716984707473	496.720684989752	462.948109442141	441.798128876003
B9J08_02273	1764.87227362653	1861.86539901777	1833.98674125156	1844.96822966185
B9J08_02272	409.289467445014	418.584846901476	395.063891471058	453.023489682289
B9J08_02271	22.1237549970278	18.9758463928669	31.1599689047595	30.4688364742071
B9J08_02270	3765.06085040327	3787.35569476456	3878.30327261024	3981.79584028717
B9J08_02269	2122.87485448753	2037.11292158718	2196.77780778554	1956.42002623856
B9J08_02268	3069.16819322403	3123.20107101421	3105.98118618513	3143.90283724647
B9J08_02267	941.265212600818	963.303261002597	761.193526101982	760.11728888285
B9J08_02266	281.575063598535	275.707885825772	280.439720142835	283.841266101824
B9J08_02265	1922.75543428714	2054.97254172165	1483.43709107301	1394.35017443806
B9J08_02264	1137.36213189265	1204.40813281785	1175.17597012236	1217.95164748212
B9J08_02263	0	0	1.11285603231284	0
B9J08_02262	0	0	0	0.801811486163344
B9J08_02261	1232.89652847073	1300.40359104059	1327.63724654922	1297.33098461229
B9J08_02260	1658.27599954995	1749.12654691897	1844.00244554237	1771.20157293483
B9J08_02259	694.8870319521	766.847439523504	667.713619387703	628.620205152062
B9J08_02258	3495.55328953039	3663.45458008172	3635.70065756605	3583.29553166398
B9J08_02257	68.3825154453586	58.0437654370047	72.3356421003345	69.7575992962109
B9J08_02256	348.951953816756	348.262592622028	351.662506210857	313.508291089867
B9J08_02255	1881.5247999745	1971.25557234135	1790.58535599136	1846.57185263418
B9J08_02254	440.46384948628	453.187860911998	551.976592027168	559.664417342014
B9J08_02253	567.172628105621	541.369735325909	614.296529836687	529.195580867807
B9J08_02252	2384.33741354331	2576.25020439628	2591.8416992566	2386.19098282211
B9J08_02251	489.739485616024	443.141824586363	437.352420698946	498.7267443936
B9J08_02250	2143.99298425742	2182.2223351797	2059.89651581107	1964.43814110019
B9J08_02249	4059.7090419546	3939.16246590749	4098.64876700819	4432.41389551097
B9J08_02248	1490.33658661796	1512.48658013733	1506.80706775158	1577.1631932833
B9J08_02247	4236.69908193082	4518.48389401913	3846.03044767317	3920.85816733875
B9J08_02246	883.944574653973	1087.20437568543	1352.1200792601	1303.7454765016
B9J08_02245	6669.30650637674	6145.94177877207	7115.60147060829	7187.43816196822
B9J08_02244	2598.53558692363	3788.47192102296	1727.15256214953	1525.04544668268
B9J08_02243	2.01125045427525	5.58113129201968	1.11285603231284	4.00905743081672
B9J08_02242	1164.51401302537	1201.05945404264	1138.45172105603	1145.78861372742
B9J08_02241	586.279507421236	524.62634144985	620.973666030564	554.051736938871
B9J08_02240	2641.77747169054	2616.43434969883	2635.2430845168	2737.38441376166
B9J08_02239	362.025081769545	373.935796565319	378.371050986365	427.365522125062
B9J08_02238	725.055788766228	755.685176939465	675.503611613893	699.179615934436
B9J08_02237	1285.18904028189	1220.0353004355	1356.57150338935	1234.78968869155
B9J08_02236	401.244465627913	382.86560663255	401.741027664935	399.302120109345
B9J08_02235	1936.83418746707	1967.90689356614	1933.0309281274	1751.15628578074
B9J08_02234	4679.17418187137	4925.90647833657	4520.42120325475	4489.34251102856
B9J08_02233	114155.558908982	125673.681981182	73612.0879693974	71279.437496949
B9J08_02232	2595.51871124221	2649.92113745094	2833.33145826849	2671.63587189626
B9J08_02231	242.355679740168	236.639966781634	201.426941848624	202.858305999326
B9J08_02230	1344.52092868301	1387.46923919609	1042.74610227713	1012.6879070243
B9J08_02229	3062.12881663407	3228.12633930418	2379.28619708485	2451.93952468751
B9J08_02228	5000.97425455541	4817.63253127139	4883.21226978874	4921.51890207061
B9J08_02227	5592.28188811234	5601.22336467095	5099.10634005743	4954.3931730033
B9J08_02226	516.89136674874	627.319157223012	338.308233823103	372.842341065955
B9J08_02225	69.3881406724962	71.4384805378519	66.7713619387703	75.3702796993543
B9J08_02224	9.05062704423863	13.3947151008472	8.90284825850271	21.6489101264103
B9J08_02223	8871.62575380814	8782.46820112217	8489.97867051465	8725.31259242951
B9J08_02222	849.753316931294	856.145540195819	968.18474811217	894.821618558292
B9J08_02221	3333.64762796123	3310.72708242607	3611.21782485516	3535.98865398035
B9J08_02220	8927.94076652784	10221.2838482048	3906.12467341806	3657.06218839101
B9J08_02219	4152.22656285126	3922.41907203143	3957.31605090446	4122.91466185192
B9J08_02218	1179.59839143244	1132.96965228	1125.09744866828	1168.23933533999
B9J08_02217	319.788822229765	331.519198745969	240.376902979573	208.470986402469
B9J08_02216	2752.39624667568	2720.24339173039	3068.1440810865	2900.95395693898
B9J08_02215	2121.86922926039	2134.22460606833	2348.12622818009	2180.12543087813
B9J08_02214	1162.5027625711	1105.0639958199	1253.07589238426	1126.5451380595
B9J08_02213	48600.8616023343	44480.5001711385	39960.4344082894	37621.7967422703
B9J08_02212	6991.10657906078	8143.98678131512	5671.11434066623	5249.45979991141
B9J08_02211	732.095165356192	760.150081973081	609.845105707436	613.385786914958
B9J08_02210	3301.46762069283	3372.11952663829	3534.43075862558	3418.12236551434
B9J08_02209	1056.91211372164	1014.64966888918	1201.88451489787	1331.00706703115
B9J08_02208	60.3375136282576	70.322254279448	56.7556576479548	79.3793371301711
B9J08_02207	1546.65159933767	1520.30016394616	1433.35856961894	1320.58351771103
B9J08_02206	1352.56593050011	1404.21263307215	1191.86881060705	1107.30166239158
B9J08_02205	932.214585556579	922.002889441651	942.589059368975	939.723061783439
B9J08_02204	3741.93147017911	3320.77311875171	3428.70943555586	3359.59012702441
B9J08_02203	179.001290430497	203.153179029516	264.859735690456	250.165183682963
B9J08_02202	5217.18367839	5164.77889763501	4603.88540567821	4652.91205420589
B9J08_02201	718.016412176265	703.22254279448	755.629245940418	704.792296337579
B9J08_02200	1004.61960191049	1110.64512711192	983.76473256455	921.281397601682
B9J08_02199	1285.18904028189	1172.03757132413	1299.8158457414	1329.40344405882
B9J08_02198	815.562059208615	774.661023332332	741.162117520351	743.27924767342
B9J08_02197	2592.5018355608	2728.05697553922	2083.26649248963	1820.91388507695
B9J08_02196	997.580225320525	903.027043048784	862.46342504245	848.316552360818
B9J08_02195	5154.83491430747	5363.46717163091	6188.5923956917	6143.47960698354
B9J08_02194	489.739485616024	488.907101180924	499.672358508465	498.7267443936
B9J08_02193	1003.61397668335	895.213459239957	864.689137107076	891.614372613639
B9J08_02192	4435.81287690407	4145.66432371222	4236.64291501498	4113.29292401795
B9J08_02191	476.666357663235	492.255779956136	448.480981022074	370.436906607465
B9J08_02190	1077.0246182644	995.673822496311	983.76473256455	952.552045562053
B9J08_02189	6445.05208072504	6317.84062256628	7016.55728373245	6559.61976830232
B9J08_02188	1753.81039612802	1875.26011411861	2104.41075710358	2041.41204377187
B9J08_02187	3309.51262250993	3320.77311875171	2944.61706149977	3146.30827170496
B9J08_02186	222.243175197415	266.778075758541	235.925478850322	260.588733003087
B9J08_02185	14986.832760032	14874.8311194909	13084.9612279344	13126.4558399801
B9J08_02184	905.062704423863	981.16288113706	874.704841397892	886.001692210495
B9J08_02183	280.569438371398	285.753922151408	253.731175367327	293.463003935784
B9J08_02182	2012.25607950239	1990.23141873422	2039.86510722943	1956.42002623856
B9J08_02181	2336.06740264071	2471.32493610631	2305.8376989522	2374.16381052966
B9J08_02180	8.04500181710101	5.58113129201968	17.8056965170054	18.4416641817569
B9J08_02179	2066.55984176782	2350.77250019869	1831.76102918693	1905.90590261027
B9J08_02178	3.01687568141288	0	0	0
B9J08_02177	0	0	0	0
B9J08_02176	6088.05512509119	5885.86106056396	6840.72603062702	6256.53502653257
B9J08_02175	1598.94411114883	1718.98843794206	1987.56087371073	2021.36675661779
B9J08_02174	2354.16865672918	1929.95520078041	1727.15256214953	1670.17332567825
B9J08_02173	3541.81204997872	3172.31502638399	3479.90081304225	3751.67594375829
B9J08_02172	2864.02064688796	2789.44941975144	2620.77595609674	2699.69927391198
B9J08_02171	1.00562522713763	0	0	0.801811486163344
B9J08_02170	386.160087220848	394.02786921659	280.439720142835	317.517348520684
B9J08_02169	3279.3438656958	4124.45602480254	4202.14437801328	4127.72553076889
B9J08_02168	13429.1192831959	13354.5309555447	10450.8309994499	10965.5738847699
B9J08_02167	1156.46901120827	1234.54624179475	1628.10837527368	1507.40559398709
B9J08_02166	2362.21365854628	2154.3166787196	2150.0378544284	2142.44029102846
B9J08_02165	1105.18212462425	1079.39079187661	1027.16611782475	1009.48066107965
B9J08_02164	931.208960329442	897.445911756765	891.397681882584	938.119438811112
B9J08_02163	2496.96743898273	2552.8094529698	2554.00459415797	2614.70725637866
B9J08_02162	39186.1982258719	37431.5313493176	31794.2968431778	30386.2498911322
B9J08_02161	481.694483798923	456.53653968721	499.672358508465	529.99739235397
B9J08_02160	2707.14311145449	2536.06605909374	2668.62876548619	2658.00507663149
B9J08_02159	2800.66625757829	2759.31131077453	2739.85155155421	2762.24056983272
B9J08_02158	424.373845852078	402.957679283821	377.258194954052	414.536538346449
B9J08_02157	2098.73984903623	2157.66535749481	2113.31360536208	2186.53992276744
B9J08_02156	54.3037622654318	41.3003715609456	87.9156265527143	84.9920175333145
B9J08_02155	2535.18119761395	2590.76114575554	2497.24893651001	2629.94167461577
B9J08_02154	934.225836010854	1001.25495378833	1033.84325401863	999.057111759527
B9J08_02153	846.736441249881	785.823285916371	881.381977591769	890.812561127475
B9J08_02152	462.587604483308	522.393888933042	490.769510249962	567.682532203648
B9J08_02151	11018.635613747	10328.4415690116	12013.2808688171	12074.4791701338
B9J08_02150	0	0	0	0
B9J08_02149	1058.92336417592	1108.41267459511	1131.77458486216	1096.07630158529
B9J08_02148	4236.69908193082	4085.38810575841	4184.33868149628	4223.14109762233
B9J08_02147	6850.31904726151	6239.704784478	7013.21871563551	7046.31934040347
B9J08_02146	2222.43175197415	2373.09702536677	1559.11130127029	1431.23350280157
B9J08_02145	2377.29803695335	2422.21098073654	2471.65324776682	2505.66089426045
B9J08_02144	58786.8395280113	54621.4157287382	48714.1599584622	46479.4082299167
B9J08_02143	1963.98606859978	2131.99215355152	1866.25956618863	1874.6352546499
B9J08_02142	1267.08778619341	1381.88810790407	1304.26726987065	1293.32192718147
B9J08_02141	4136.13655921706	4046.32018671427	4369.07278286021	4317.75485298961
B9J08_02140	1376.70093595141	1455.55904095873	1619.20552701518	1751.95809726691
B9J08_02139	2548.25432556674	2576.25020439628	2552.89173812565	2551.36414897176
B9J08_02138	904.057079196726	812.612716118066	1098.38890389277	1059.19297322178
B9J08_02137	1468.21283162093	1588.3899657088	2148.92499839609	2295.58628488565
B9J08_02136	1070.99086690157	1192.1296439754	1260.86588461045	1233.98787720539
B9J08_02135	889.978326016799	949.90854590175	803.48205532987	804.216920621834
B9J08_02134	2442.66367671729	2203.43063408937	1730.49113024646	1830.53562291091
B9J08_02133	14150.1525710535	13150.2615502568	16520.3477996841	16899.7806938648
B9J08_02132	20842.5884576544	22051.0497347698	21117.5560691684	21319.3656055972
B9J08_02131	1887.55855133732	2013.6721701607	1649.25263988763	1612.44289867448
B9J08_02130	1236.91902937928	1101.71531704468	1328.75010258153	1276.48388597204
B9J08_02129	165.928162477708	194.223368962285	201.426941848624	249.3633721968
B9J08_02128	157.883160660607	151.806771142935	240.376902979573	250.165183682963
B9J08_02127	713.993911267714	682.014243884805	932.573355078159	1035.13862863688
B9J08_02126	0	0	1.11285603231284	2.40543445849003
B9J08_02125	1397.8190657213	1326.07679498388	1490.11422726689	1538.67624194746
