	AR0382_A	AR0382_B	AR0387_A	AR0387_B
B9J08_00769	1235.07648926922	1204.69161548308	1291.13542346147	1202.71310849771
B9J08_00768	1299.28019185777	1362.43767269365	1618.68010315966	1432.93541969529
B9J08_00767	892.093551756703	1030.04419499996	987.39486292739	972.49079730013
B9J08_00766	517.853548510283	614.082865569709	485.604030947897	533.216042601296
B9J08_00765	2016.50313261671	1849.76031371915	1816.73037460507	1600.97124453491
B9J08_00764	3129.93050119184	3344.59199871453	3244.02535968526	3238.98975753839
B9J08_00763	2645.02358953621	2636.61267051949	2614.64444898613	2532.4454231734
B9J08_00762	949.538969862248	920.185333728311	928.360647400391	832.240423811948
B9J08_00761	1538.35450544409	1470.41860471279	1509.18115500474	1489.82943912918
B9J08_00760	1866.13130286984	2011.26222943474	2286.14760452137	2023.04548173047
B9J08_00759	9516.50933763187	10160.5362206878	13628.3343038377	12828.9398239756
B9J08_00758	497.578695061267	517.369509065611	643.663382197604	674.789532820498
B9J08_00757	2474.37690634032	2574.64100518676	2656.53969871496	2562.87710798687
B9J08_00756	1562.00850113461	1531.45130541926	1654.86236428911	1632.7260460794
B9J08_00755	2388.20877918201	2366.19085815851	2466.10674540206	2311.48492909296
B9J08_00754	909.834048524592	1038.49487663624	912.173846368794	881.19574285971
B9J08_00753	922.505831930227	997.180433081088	1114.03277688047	948.67469614176
B9J08_00752	422.392780187833	376.524815127605	379.913741859237	388.996318920052
B9J08_00751	217.954674576922	249.764590583399	196.145941912288	190.528809266964
B9J08_00750	585.436393340336	590.608749913375	409.430849622736	412.812420078423
B9J08_00749	352.275578676652	301.407645027334	252.323663139593	265.946462935138
B9J08_00748	1190.30285456931	1323.94012301726	1559.64588763266	1611.55617838307
B9J08_00747	5507.15706808896	5483.55341731973	5362.59196529128	5091.35318096721
B9J08_00746	2649.24751733809	2779.33529371	2712.71741994227	2696.51189781995
B9J08_00745	1140.46050650715	1245.06709441198	897.891374870327	883.841976321751
B9J08_00744	4157.18974260865	4081.67923032343	4383.76658526297	5080.76824711905
B9J08_00743	8.44785560375665	7.51171701002702	6.66515336595152	14.5542840412264
B9J08_00742	411.410567902949	399.998930783939	451.326099351575	440.597871429855
B9J08_00741	2020.72706041859	2390.6039384411	3495.39685805829	3403.05623218495
B9J08_00740	1716.60425868335	1643.18809594341	1517.75063790382	1604.94059472797
B9J08_00739	0	0	0	0
B9J08_00738	2525.90882552324	2516.42519835905	2451.8242739036	2421.30361776767
B9J08_00737	299.898873933361	286.38421100728	336.11416259727	347.979700258414
B9J08_00736	2753.15614126429	2907.03448288046	4384.71875002954	4114.89303347402
B9J08_00735	4876.94704004872	4831.91196669988	5930.08216616373	5517.39676835584
B9J08_00734	1570.45635673836	1474.1744632178	2382.31624594439	2212.25117426642
B9J08_00733	1331.38204315205	1336.14666315856	1428.24714984676	1241.08349369731
B9J08_00732	3.37914224150266	2.81689387876013	4.76082383282252	2.64623346204117
B9J08_00731	145.303116384614	144.60055244302	118.068431053998	109.818688674709
B9J08_00730	520.38790519141	547.416377105719	478.938877581945	447.213455084958
B9J08_00729	2930.56110894318	3185.90697687771	4341.87133553414	4216.77302176261
B9J08_00728	1072.03287611672	1547.41370406557	2548.94508009318	2302.22311197582
B9J08_00727	183.318466601519	215.022899412024	346.587975029479	317.54801544494
B9J08_00726	864.215628264306	917.36843984955	1093.08515201605	1025.41546654095
B9J08_00725	1.68957112075133	0.938964626253378	2.85649429969351	1.32311673102059
B9J08_00724	1003.60524572629	1171.82785356422	1413.96467834829	1346.93283217896
B9J08_00723	18.5852823282646	22.5351510300811	8.56948289908053	9.2618171171441
B9J08_00722	1382.06917677459	1447.88345368271	1154.02369707618	1247.69907735241
B9J08_00721	1135.39179314489	1213.14229711936	1476.80755294154	1518.93800721163
B9J08_00720	1444.58330824239	1417.8365856426	1478.71188247467	1378.68763372345
B9J08_00719	3755.07181586983	3892.00837582025	4477.0787323863	4449.64156642223
B9J08_00718	771.289216622983	784.974427547824	947.403942731681	1058.49338481647
B9J08_00717	458.718559283986	493.895393409277	516.073303477961	481.614490091493
B9J08_00716	629.365242479871	608.449077812189	533.212269276122	497.49189086374
B9J08_00715	3894.46143333182	4021.58549424322	3685.82981137119	3830.42293630459
B9J08_00714	98591.5436092024	100389.40301588	108250.660145952	109161.099659391
B9J08_00713	3209.34034386715	3117.36255916122	3907.68420198072	4179.72575329403
B9J08_00712	778.892286666363	748.354807123942	581.772672370912	608.633696269469
B9J08_00711	6179.60637414799	6154.91312509089	4474.2222380866	4546.22908778673
B9J08_00710	4072.71118657108	4261.96043856408	3719.15557820095	3891.28630593154
B9J08_00709	1202.97463797495	1347.4142386736	1209.24925353692	1200.06687503567
B9J08_00708	440.133276955722	496.712287288037	286.601594735916	248.74594543187
B9J08_00707	1175.94150004293	1314.55047675473	1412.06034881516	1510.99930682551
B9J08_00706	1234.23170370885	1259.15156380578	758.875318951909	842.825357660113
B9J08_00705	4072.71118657108	4075.10647793966	2807.93389659872	2816.91552034283
B9J08_00704	1964.9712134338	1960.55813961705	2045.24991858055	2300.8999952448
B9J08_00703	3270.1649042142	3296.70480277561	3438.26697206442	3089.47756693307
B9J08_00702	598.108176745971	624.411476458496	608.433285834718	645.680964738046
B9J08_00701	3845.46387083003	3965.24761666802	6170.02768733798	6014.88865921958
B9J08_00700	803.391067917258	780.279604416557	813.148710646086	853.410291508278
B9J08_00699	325.242440744631	484.505747146743	265.653969871496	313.578665251879
B9J08_00698	333.690296348388	333.332442319949	393.24404859114	390.319435651073
B9J08_00697	2974.48995808272	2993.41922849577	2680.34381787908	2692.54254762689
B9J08_00696	447.736346999103	460.092666864155	449.421769818446	361.21086756862
B9J08_00695	1512.16615307244	1509.85511901543	1810.06522123912	1724.02110051982
B9J08_00694	1294.21147849552	1415.01969176384	1333.98283795687	1181.54324080138
B9J08_00693	6329.13341833449	6947.39926964874	6907.00321665891	8020.73362344679
B9J08_00692	798.322354555004	790.608215305344	942.643118898858	988.368198072377
B9J08_00691	692.724159508046	675.115566276179	688.415126226136	677.43576628254
B9J08_00690	239.074313586313	240.374944320865	216.141402010142	272.562046590241
B9J08_00689	734.118651966453	869.481243910628	449.421769818446	361.21086756862
B9J08_00688	1941.31721774328	2040.37013284859	2203.30926983026	2269.1451937003
B9J08_00687	1083.0150884016	1005.63111471737	818.861699245473	879.872626128689
B9J08_00686	845.630345936041	852.579880638067	903.604363469714	860.02587516338
B9J08_00685	14928.2056373984	15021.5560908015	16559.0974553233	16077.1913986311
B9J08_00684	246.677383629694	262.910095350946	196.145941912288	175.974525225738
B9J08_00683	606.556032349728	648.824556741084	683.654302393313	562.324610683749
B9J08_00682	7194.19383215917	6913.59654310362	6579.45853696072	6116.76864750817
B9J08_00681	2092.53383305052	2114.54833832261	2262.34348535726	2144.77222098437
B9J08_00680	556.713684287564	583.097032903348	548.446905541154	554.385910297625
B9J08_00679	3246.51090852368	3538.01871172273	3709.63393053531	3729.86606474703
B9J08_00678	20763.1395029131	20002.7634330757	17211.33032042	16532.3435541022
B9J08_00677	4493.41439563816	4702.33484827692	4885.55741724247	5283.2051069652
B9J08_00676	825.355492487025	771.828922780277	670.32399566141	613.926163193552
B9J08_00675	2588.42295699104	2676.04918482213	2189.02679833179	2037.5997657717
B9J08_00674	517.008762949907	510.796756681838	418.000332521817	468.383322781287
B9J08_00673	62.5141314677992	65.7275238377365	63.7950393598217	87.3257042473586
B9J08_00672	113329.672495516	111583.739290073	118154.125882989	120273.957083233
B9J08_00671	3.37914224150266	1.87792925250676	1.90432953312901	2.64623346204117
B9J08_00670	718.912511879691	701.406575811273	630.333075465701	648.327198200087
B9J08_00669	288.916661648478	317.370043673642	333.257668297576	312.255548520858
B9J08_00668	3547.25456801742	3694.82580430704	3976.24006517337	3770.88268340867
B9J08_00667	1616.91956255902	1468.54067546028	1441.57745657866	1587.7400772247
B9J08_00666	1230.00777590697	1455.39517069274	3563.95272125094	3561.83023990742
B9J08_00665	1768.13617786627	1729.57284155872	1855.76913003422	1657.86526396879
B9J08_00664	1370.24217892933	1265.72431618955	1352.07396852159	1270.19206177976
B9J08_00663	4506.93096460417	4441.30268217848	4367.57978423138	3921.71799074501
B9J08_00662	639.502669204379	768.073064275263	831.239841210812	834.886657273989
B9J08_00661	3296.35325658585	3435.67156746111	3825.79803205617	3515.5211543217
B9J08_00660	584.59160777996	561.50084649952	626.524416399443	665.527715703354
B9J08_00659	379.308716608674	378.402744380111	113.307607221176	109.818688674709
B9J08_00658	1570.45635673836	1569.94885509565	1779.59594870906	1616.84864530716
B9J08_00657	968.124252190512	1002.81422083861	988.347027693954	886.488209783792
B9J08_00656	3608.92391392484	3713.60509683211	3973.38357087367	3713.98866397478
B9J08_00655	1493.58087074418	1622.53087416584	1799.59140880691	1677.7120149341
B9J08_00654	1421.77409811224	1415.95865639009	1679.61864821978	1712.11304994064
B9J08_00653	2568.14810354202	2838.49006516396	2821.26420333062	2677.98826358566
B9J08_00652	854.922987100173	856.335739143081	876.943750005908	824.301723425825
B9J08_00651	1529.06186427995	1629.10362654961	3401.13254616841	3315.73052793759
B9J08_00650	2835.94512618111	3033.79470742466	2493.71952363243	2302.22311197582
B9J08_00649	379.308716608674	531.453978459412	652.232865096685	678.75888301356
B9J08_00648	5788.47065969406	6171.81448836345	5847.24383147262	6139.26163193552
B9J08_00647	1810.37545588505	1830.98102119409	1029.29011265623	1054.52403462341
B9J08_00646	723.981225241945	635.679051973537	643.663382197604	615.249279924572
B9J08_00645	5997.97747866722	5886.36924198243	6502.33319086899	6691.0013087711
B9J08_00644	369.171289884166	395.304107652672	443.708781219059	449.859688546999
B9J08_00643	1014.58745801117	1043.1896997675	1114.03277688047	1128.61857156056
B9J08_00642	881.956125032195	901.406041203243	993.107851526777	837.53289073603
B9J08_00641	419.858423506706	470.421277752942	560.825047506493	559.678377221708
B9J08_00640	141.923974143112	171.830526604368	95.2164766564503	99.2337548265439
B9J08_00639	4808.51940965829	4868.53158712377	5489.22987924436	5488.28820027339
B9J08_00638	3211.87470054828	3347.40889259329	4021.94397396846	4302.77560927894
B9J08_00637	12471.5692278259	12352.0796583632	14167.2595617132	13921.8342437986
B9J08_00636	1544.26800436672	1630.04259117586	2202.3571050637	1917.19614324883
B9J08_00635	2010.58963369408	1972.76467975835	1996.68951548576	1868.24082420107
B9J08_00634	1129.47829422226	1223.47090800815	1099.750305382	1013.50741596177
B9J08_00633	174.025825437387	150.23434020054	174.246152281304	205.083093308191
B9J08_00632	407.186640101071	445.069232844101	995.964345826471	871.933925742566
B9J08_00631	96680.6386716327	99672.0340414223	100538.125536779	103954.635322825
B9J08_00630	1848.39080610196	1852.57720759792	1856.72129480078	1803.40810438106
B9J08_00629	20108.430693622	19938.9138384905	21717.9261605698	22838.3178941463
B9J08_00628	4790.7789128904	4758.67272585212	5773.92714444715	5916.97802112406
B9J08_00627	1923.57672097539	2060.08838999991	2648.92238058245	2622.4173608828
B9J08_00626	3273.5440464557	3270.41379324052	3039.30993487389	3299.85312716534
B9J08_00625	2123.79089878442	2292.0126526845	2682.24814741221	2607.86307684157
B9J08_00624	1132.85743646377	1117.36790524152	1244.47934989981	1119.35675444342
B9J08_00623	2058.7424106355	2043.18702672735	1810.06522123912	1800.76187091902
B9J08_00622	10975.4540004006	11070.3929435273	7242.16521448961	7277.14202061322
B9J08_00621	493.354767259389	597.181502297148	527.499280676735	484.260723553534
B9J08_00620	15657.2555760026	15905.121804106	12729.4907642008	12932.1429289952
B9J08_00619	595.573820064844	610.327007064696	657.945853696072	693.313167054787
B9J08_00618	10188.1138581305	10408.4228820187	10783.265981343	11134.0272915382
B9J08_00617	1191.14764012969	1276.99189170459	1142.5977198774	1066.43208520259
B9J08_00616	307.501943976742	338.027265451216	303.740560534077	333.425416217187
B9J08_00615	898.007050679332	954.927024899686	762.683978018167	771.377054185001
B9J08_00614	4904.82496354111	5107.02860219212	5977.69040449195	5727.77232858811
B9J08_00613	1065.27459163371	1102.34447122147	943.595283665423	989.691314803398
B9J08_00612	28992.1956465325	26312.6057214984	21457.0330145311	22428.1517075299
B9J08_00611	119.114764012969	144.60055244302	144.729044517805	175.974525225738
B9J08_00610	2167.71974792396	2121.12109070638	2230.92204806063	2173.88078906682
B9J08_00609	1932.02457657915	2001.8725831722	1837.67799946949	1648.60344685165
B9J08_00608	9442.16820831881	9427.20484758392	10625.2066300933	11114.1805405729
B9J08_00607	804.235853477633	821.594047971706	561.777212273057	596.725645690284
B9J08_00606	139.389617461985	118.309542907926	134.255232085595	101.879988288585
B9J08_00605	17305.4322042955	16495.7305540193	17644.5652892068	17245.5034721223
B9J08_00604	1418.39495587074	1418.77555026885	1478.71188247467	1432.93541969529
B9J08_00603	1498.64958410643	1524.87855303549	1366.35644002006	1294.00816293813
B9J08_00602	770.444431062607	737.087231608902	796.009744847925	793.870038612351
B9J08_00601	6369.68312523252	6382.14256464421	7441.16765070159	7392.25317621201
B9J08_00600	2203.20074145974	2046.94288523236	2003.35466885172	1952.92029498638
B9J08_00599	2001.29699252995	2016.89601719226	1863.38644816673	1868.24082420107
B9J08_00598	3037.84887511089	3198.11351701901	3558.23973265155	3489.05881970128
B9J08_00597	2155.04796451832	2214.07858870547	2027.15878801583	2308.83869563092
B9J08_00596	175.715396558138	198.121536139463	372.296423726721	346.656583527393
B9J08_00595	1296.74583517665	1328.63494614853	1110.22411781421	1144.49597233281
B9J08_00594	4232.37565748208	4308.90866987675	1786.26110207501	1923.81172690393
B9J08_00593	1718.2938298041	1749.29109871004	785.535932415715	770.053937453981
B9J08_00592	1171.71757224105	1084.50414332265	1215.91440690287	1083.63260270586
B9J08_00591	2316.40200655007	2286.37886492698	2190.93112786492	2135.51040386722
B9J08_00590	1630.43613152503	1708.91561978115	1651.05370522285	1776.94576976065
B9J08_00589	2024.95098822047	1991.54397228341	1773.88296010967	1906.61120940066
B9J08_00588	6017.40754655586	6517.3534708247	6929.85517105646	7115.72177942871
B9J08_00587	419.858423506706	421.595117187767	476.082383282252	463.090855857205
B9J08_00586	1446.27287936314	1479.80825097532	1685.33163681917	1731.95980090595
B9J08_00585	1454.7207349669	1500.4654727529	1483.4727063075	1468.65957143285
B9J08_00584	968.124252190512	1022.53247798993	895.987045337198	830.917307080928
B9J08_00583	1757.99875114176	1784.03278988142	1784.35677254188	1627.43357915532
B9J08_00582	1448.80723604427	1522.06165915673	1484.42487107406	1368.10269987529
B9J08_00581	753.548719855094	709.857257447554	446.565275518752	414.135536809443
B9J08_00580	1497.80479854605	1499.52650812664	1586.30650109646	1544.07722510102
B9J08_00579	659.777522653395	674.176601649925	597.007308635944	510.723058173946
B9J08_00578	19565.2335783004	18476.945915414	19313.7101249944	18951.0009384078
B9J08_00577	57778.2636163333	56241.1642186986	59096.1062368259	51198.0019068415
B9J08_00576	353.120364237028	381.219638258871	410.383014389301	489.553190477617
B9J08_00575	0	0	3.80865906625801	1.32311673102059
B9J08_00574	935.177615335862	917.36843984955	1457.76425761025	1516.29177374959
B9J08_00573	10393.3967493018	10364.2915445848	11115.571484874	12062.8552367147
B9J08_00572	736.65300864758	753.049630255209	477.986712815381	525.277342215172
B9J08_00571	12540.8416437768	12330.4834719594	11454.542141771	11782.3544897383
B9J08_00570	1361.79432332557	1384.03385909748	1224.48388980195	1193.45129138057
B9J08_00569	3730.57303461894	4203.74463173637	5749.17086051647	5730.41856205015
B9J08_00568	756.08307653622	734.270337730142	805.53139251357	791.22380515031
B9J08_00567	1347.43296879919	1297.64911348217	1394.921383017	1315.17803063446
B9J08_00566	1044.15495262432	1107.97825897899	519.881962544219	516.015525098028
B9J08_00565	1872.04480179247	1847.88238446665	2127.1360885051	2136.83352059825
B9J08_00564	446.046775878351	448.825091349115	599.863802935637	624.511097041716
B9J08_00563	178.249753239265	165.257774220595	168.533163681917	165.389591377573
B9J08_00562	1120.18565305813	1216.89815562438	1292.08758822803	1333.70166486875
B9J08_00561	873.508269428438	958.682883404699	996.916510593035	911.627427673183
B9J08_00560	2513.2370421176	2571.824111308	2950.7586115834	2929.38044247958
B9J08_00559	4.22392780187833	6.57275238377365	4.76082383282252	2.64623346204117
B9J08_00558	5338.19995601383	5462.89619554215	5000.76935399677	5000.05812652679
B9J08_00557	1279.00533840876	1190.60714608928	897.891374870327	953.967163065842
B9J08_00556	1841.63252161895	1818.77448105279	1905.28169789557	1754.4527853333
B9J08_00555	1307.72804746153	1210.3254032406	1052.14206705378	961.905863451966
B9J08_00554	11.8269978452593	12.2065401412939	9.52164766564503	6.61558365510293
B9J08_00553	364.947362082287	382.158602885125	389.435389524882	407.51995315434
B9J08_00552	1616.07477699865	1855.39410147668	2294.71708742045	2479.52075393258
B9J08_00551	796.632783434252	1058.21313378756	1517.75063790382	1786.20758687779
B9J08_00550	83447.0728683479	110765.901100606	191078.521024631	193994.051985507
B9J08_00549	2269.09401516904	2342.71674250218	2519.42797232968	2442.473485464
B9J08_00548	9046.808566063	9092.93344063771	6727.99624054478	7023.10360825727
B9J08_00547	279.624020484345	261.032166098439	86.6469937573698	91.2950544404204
B9J08_00546	1354.19125328219	1474.1744632178	1702.47060261733	1668.45019781696
B9J08_00545	544.041900881929	515.491579813105	490.364854780719	583.494478380078
B9J08_00544	92.0816260809475	98.5912857566047	78.0775108582893	68.8020700130704
B9J08_00543	1057.67152159033	1054.45727528254	1278.75728149613	1331.05543140671
B9J08_00542	660.62230821377	727.697585346368	645.567711730733	600.694995883346
B9J08_00541	1650.71098497405	1584.03332448945	1397.77787731669	1475.27515508795
B9J08_00540	1032.32795477906	1073.23656780761	745.545012220006	730.360435523363
B9J08_00539	3655.3871197455	3553.98111036904	3504.91850572394	3024.64484711306
B9J08_00538	303.278016174864	312.675220542375	314.214372966286	329.456066024126
B9J08_00537	7195.88340327992	6960.54477441629	10123.4157981138	10393.0819221667
B9J08_00536	277.089663803218	287.323175633534	318.023032032544	318.871132175961
B9J08_00535	1672.67540954382	1660.08945921597	1978.59838492104	1816.63927169126
B9J08_00534	715.533369638189	753.988594881463	676.036984260797	624.511097041716
B9J08_00533	1910.90493756976	1824.40826881031	1761.50481814433	1680.35824839614
B9J08_00532	1158.20100327504	1179.33957057424	891.226221504375	840.179124198072
B9J08_00531	400.428355618065	361.501381107551	321.831691098802	322.840482369023
B9J08_00530	1068.65373387522	1153.9875256654	1133.07607221176	1103.47935367117
B9J08_00529	1664.22755394006	1804.69001165899	702.697597724603	694.636283785807
B9J08_00528	888.7144095152	802.814755446638	334.209833064141	407.51995315434
B9J08_00527	2940.69853566769	2900.46173049669	3004.07983851101	3187.38820502859
B9J08_00526	2154.20317895795	2272.29439553317	2015.73281081705	2220.18987465254
B9J08_00525	3109.65564774282	3240.36692520041	3661.07352744052	3489.05881970128
B9J08_00524	4654.76843766992	4783.08580613471	4899.83988874093	4384.80884660222
B9J08_00523	1681.12326514757	2013.14015868724	5557.78574243701	5404.93184621909
B9J08_00522	244.987812508943	247.886661330892	218.045731543271	175.974525225738
B9J08_00521	2606.16345375893	2318.30366221959	2028.11095278239	1862.94835727698
B9J08_00520	11.8269978452593	11.2675755150405	1.90432953312901	2.64623346204117
B9J08_00519	53.2214903036669	77.9340639790304	89.5034880570633	93.9412879024616
B9J08_00518	0	0	0	0
B9J08_00517	663.156664894897	697.65071730626	573.203189471831	555.709027028646
B9J08_00516	431.685421351965	389.670319895152	380.865906625801	346.656583527393
B9J08_00515	4.22392780187833	2.81689387876013	9.52164766564503	3.96935019306176
B9J08_00514	1870.35523067172	1963.37503349581	1352.07396852159	1431.61230296427
B9J08_00513	250.901311431573	279.811458623507	263.749640338367	297.701264479632
B9J08_00512	16883.884209668	15172.7293956283	8681.83834153514	8912.51430015466
B9J08_00511	3110.5004333032	3099.5222312624	3383.04141560368	3233.69729061431
B9J08_00510	1855.99387614534	1816.89655180029	2413.73768324102	2540.38412355952
B9J08_00509	3309.86982555186	3171.82250748391	3434.45831299816	3544.62972240415
B9J08_00508	707.085514034432	619.71665332723	617.954933500363	562.324610683749
B9J08_00507	176.560182118514	196.243606886956	148.537703584063	174.651408494717
B9J08_00506	567.695896572447	569.9515281358	412.28734392243	431.336054312711
B9J08_00505	223.868173499551	242.252873573372	216.141402010142	210.375560232273
B9J08_00504	956.297254345253	983.095963687287	1214.96224213631	1168.31207349118
B9J08_00503	305.812372855991	329.576583814936	335.161997830705	353.272167182496
B9J08_00502	448.581132559478	430.045798824047	492.269184313848	505.430591249864
B9J08_00501	777.202715545612	783.096498295317	738.879858854055	670.820182627437
B9J08_00500	4.22392780187833	5.63378775752027	6.66515336595152	1.32311673102059
B9J08_00499	4033.00626523343	3996.23344933438	4239.03754074517	4060.64524750218
B9J08_00498	3048.83108739578	3053.51296457599	2946.94995251714	3000.82874595469
B9J08_00497	943.625470939618	955.865989525939	577.964013304654	542.47785971844
B9J08_00496	1545.11278992709	1625.3477680446	1554.88506379983	1495.12190605326
B9J08_00495	1065.27459163371	1127.69651613031	749.353671286264	865.318342087463
B9J08_00494	2966.04210247896	2989.66336999076	3388.75440420307	3422.90298315025
B9J08_00493	473.079913810373	518.308473691865	493.221349080413	411.489303347402
B9J08_00492	9965.93525575172	9949.26917978079	9644.47692053186	10689.4600699153
B9J08_00491	861.681271583179	984.03492831354	1466.33374050934	1533.49229125286
B9J08_00490	331.155939667261	422.53408181402	126.637913953079	149.512190605326
B9J08_00489	5048.43850880498	4685.43348500436	3735.34237923255	4188.98757041117
B9J08_00488	99.6846961243285	117.370578281672	62.8428745932572	54.247785971844
B9J08_00487	3501.63614775713	4439.42475292597	8097.20917486454	8907.22183323058
B9J08_00486	103.063838365831	104.225073514125	81.8861699245473	76.7407703991939
B9J08_00485	0.844785560375665	0.938964626253378	0.952164766564503	5.29246692408234
B9J08_00484	52.3767047432912	80.7509578577905	135.207396852159	99.2337548265439
B9J08_00483	461.252915965113	457.275772985395	478.938877581945	505.430591249864
B9J08_00482	1502.02872634793	1445.06655980395	1418.72550218111	1414.41178546101
B9J08_00481	522.077476312161	630.045264216017	452.278264118139	449.859688546999
B9J08_00480	535.594045278172	599.998396175909	438.947957386236	535.862276063337
B9J08_00479	144.458330824239	126.760224544206	131.398737785901	136.28102329512
B9J08_00478	1576.36985566099	1675.11289323603	1525.36795603633	1488.50632239816
B9J08_00477	2828.34205613773	2814.07698488137	2754.61266967111	2942.61160978978
B9J08_00476	199.369392248657	174.647420483128	245.658509773642	259.330879280035
B9J08_00475	5854.36393340336	5337.0749356242	5191.20230730967	5079.44513038803
B9J08_00474	576.988537736579	577.463245145827	558.920717973363	561.001493952728
B9J08_00473	255.125239233451	276.055600118493	68.5558631926442	88.6488209783792
B9J08_00472	489.975625017886	476.055065510463	371.344258960156	431.336054312711
B9J08_00471	2231.92345051251	2237.5527043618	2323.28203041739	2385.57946603012
B9J08_00470	5269.7723256234	4708.90760066069	5084.55985345445	5186.61758560069
B9J08_00469	880.266553911443	785.913392174077	677.941313793926	717.129268213157
B9J08_00468	10232.0427072701	9793.40105182273	10578.5505565316	10983.1919842019
B9J08_00467	18.5852823282646	21.5961864038277	20.9476248644191	6.61558365510293
B9J08_00466	847.319917056792	859.152633021841	896.939210103762	980.429497686254
B9J08_00465	2019.03748929784	2028.1635927073	1990.02436211981	2053.47716654395
B9J08_00464	2716.83036216814	2512.66933985404	2508.0019951309	2291.63817812765
B9J08_00463	586.281178900712	617.838724074723	593.198649569686	555.709027028646
B9J08_00462	1555.2502166516	1374.64421283495	935.025800766342	927.50482844543
B9J08_00461	74205.1188378381	71535.0200511136	77802.3352407521	77694.7375622598
B9J08_00460	9955.79782902722	9545.51439049184	8701.833801633	8917.80676707874
B9J08_00459	2101.82647421466	1955.86331648579	1719.60956841549	1604.94059472797
B9J08_00458	949.538969862248	919.246369102057	968.3515675961	875.903275935627
B9J08_00457	400.428355618065	348.355876340003	332.305503531012	322.840482369023
B9J08_00456	1077.10158947897	1017.83765485866	529.403610209864	526.600458946193
B9J08_00455	2870.58133415651	2775.57943520499	2564.17971635821	2857.93213900446
B9J08_00454	1954.83378670929	1848.8213490929	1910.04252172839	2038.92288250272
B9J08_00453	1209.73292245795	1553.04749182309	135.207396852159	148.189073874306
B9J08_00452	1223.24949142396	1253.51777604826	1197.82327633815	1389.27256757161
B9J08_00451	2.534356681127	0.938964626253378	3.80865906625801	3.96935019306176
B9J08_00450	1268.02312612387	1215.02022637187	1299.70490636055	1364.13334968222
B9J08_00449	1132.85743646377	1097.6496480902	1118.79360071329	1088.92506962994
B9J08_00448	1635.50484488729	1466.66274620778	2098.57114550817	2138.15663732927
B9J08_00447	98.8399105639528	88.2626748678175	77.1253460917248	55.5709027028646
B9J08_00446	5.06871336225399	4.69482313126689	0.952164766564503	3.96935019306176
B9J08_00445	1638.88398712879	1766.1924619826	2064.29321391184	2232.09792523173
B9J08_00444	1223.24949142396	1217.83712025063	1069.28103285194	928.827945176451
B9J08_00443	7053.95942913681	6741.76601649925	7126.00111296874	6847.12908303153
B9J08_00442	33.7914224150266	38.4975496763885	28.5649429969351	27.7854513514323
B9J08_00441	4.22392780187833	8.4506816362804	2.85649429969351	0
B9J08_00440	1158.20100327504	1320.18426451225	1652.95803475598	1930.42731055903
B9J08_00439	945.315042060369	1005.63111471737	976.92105049518	938.089762293595
B9J08_00438	565.16153989132	552.111200236986	430.378474487156	430.01293758169
B9J08_00437	1104.13472741099	1117.36790524152	876.943750005908	940.735995755636
B9J08_00436	3737.33131910194	4214.07324262516	3911.49286104698	4263.08210734833
B9J08_00435	1722.51775760598	1866.66167699172	2024.30229371613	2351.17843102358
B9J08_00434	42666.7395123334	42472.186939319	43603.4333200549	46212.498064356
B9J08_00433	1145.5292198694	1220.65401412939	976.92105049518	1055.84715135443
B9J08_00432	4261.09836653486	3674.16858252947	2101.42763980786	2262.5296100452
B9J08_00431	4.22392780187833	9.38964626253378	3.80865906625801	6.61558365510293
B9J08_00430	733.273866406078	655.397309124858	936.930130299471	902.365610556039
B9J08_00429	954.607683224502	957.743918778446	824.57468784486	822.978606694804
B9J08_00428	25379.0478048057	26129.507619379	24834.3614415354	24453.8434227225
B9J08_00427	4461.31254434389	4353.97897193691	3244.97752445183	3274.71390927595
B9J08_00426	1.68957112075133	0	0	1.32311673102059
B9J08_00425	2374.692210216	2497.64590583399	2112.85361700663	2097.14001866763
B9J08_00424	323.55286962388	268.543883108466	255.180157439287	265.946462935138
B9J08_00423	4.22392780187833	4.69482313126689	4.76082383282252	1.32311673102059
B9J08_00422	13.5165689660106	9.38964626253378	11.425977198774	10.5849338481647
B9J08_00421	2931.40589450356	2920.17998764801	2850.78131109412	2580.07762549014
B9J08_00420	3699.31596888504	3476.04704639001	3388.75440420307	3481.12011931516
B9J08_00419	3139.22314235597	3102.33912514116	3201.17794518986	3104.03185097429
B9J08_00418	1387.98267569722	1525.81751766174	1747.22234664586	1864.271474008
B9J08_00417	0	0	0.952164766564503	0
B9J08_00416	1093.15251512611	1208.4474739881	1206.39275923723	1148.46532252587
B9J08_00415	1457.25509164802	1304.22186586594	1105.46329398139	1172.28142368424
B9J08_00414	2631.5070205702	2615.95544874191	2907.91119708799	2946.58095998284
B9J08_00413	2033.39884382423	2343.65570712843	2360.4164563134	2152.71092137049
B9J08_00412	582.057251098833	616.899759448469	651.28070033012	558.355260490687
B9J08_00411	1676.8993373457	1653.5167068322	1865.29077769986	1702.85123282349
B9J08_00410	1510.47658195169	1652.57774220595	2738.42586863951	2267.82207696928
B9J08_00409	2252.19830396152	2164.31346351404	2183.31380973241	2251.94467619704
B9J08_00408	1516.39008087432	1489.19789723786	1453.955598544	1563.92397606633
B9J08_00407	900.541407360459	920.185333728311	840.761488876456	901.042493825019
B9J08_00406	293.140589450356	251.642519835905	299.931901467819	275.208280052282
